vessel_id,timestamp,lat,lon,speed,course,vessel_type,acceleration,heading_rate,distance_to_shipping_lane_nm,distance_to_port_nm,time_since_last_ais_sec,is_anomaly
Vessel_7,2025-04-01 02:25:00,27.39913082407262,-89.30847828396355,23.11,151.0,Passenger,0.47,0.4,2.04,30.86,3600,1
Vessel_7,2025-04-01 02:30:00,27.392616520018155,-89.30820082977392,21.96,146.9,Passenger,0.16,0.4,3.95,25.39,245,0
Vessel_7,2025-04-01 02:35:00,27.404872639664244,-89.30404058201128,23.86,148.8,Passenger,0.28,-1.6,1.42,26.01,283,0
Vessel_7,2025-04-01 02:40:00,27.408295979285064,-89.30258534332917,23.33,143.4,Passenger,1.15,-3.0,0.09,39.44,22,0
Vessel_7,2025-04-01 02:45:00,27.3976443920534,-89.31891778022785,22.6,135.8,Passenger,-0.2,-0.3,1.2,40.32,46,0
Vessel_7,2025-04-01 02:50:00,27.407066647666817,-89.3146862153302,21.45,131.9,Passenger,0.28,0.4,3.46,48.63,232,0
Vessel_7,2025-04-01 02:55:00,27.400392314092226,-89.3201490394703,22.64,136.3,Passenger,0.27,3.2,0.74,18.26,195,0
Vessel_7,2025-04-01 03:00:00,27.403723541029905,-89.3060795929528,21.01,148.7,Passenger,0.01,-0.4,4.23,17.31,44,0
Vessel_7,2025-04-01 03:05:00,27.39807602331363,-89.3132824133941,20.75,134.6,Passenger,-0.01,-1.5,3.0,29.43,229,0
Vessel_7,2025-04-01 03:10:00,27.401399858262746,-89.31298680332554,21.56,144.8,Passenger,-0.21,1.8,1.22,22.24,35,0
Vessel_7,2025-04-01 03:15:00,27.432094737362185,-89.32654703861012,22.13,142.1,Passenger,0.2,-1.4,3.31,40.07,3600,1
Vessel_7,2025-04-01 03:20:00,27.40082246247844,-89.31112450881012,21.11,144.5,Passenger,-0.03,0.1,1.09,13.53,228,0
Vessel_7,2025-04-01 03:25:00,27.38597390813895,-89.30414479717813,22.8,145.3,Passenger,-0.61,3.4,2.3,43.15,218,0
Vessel_7,2025-04-01 03:30:00,27.392018980006654,-89.29810560571111,21.66,141.9,Passenger,0.24,1.9,1.52,15.57,282,0
Vessel_7,2025-04-01 03:35:00,27.39693243959164,-89.30543500973558,21.18,134.4,Passenger,-0.1,-1.2,1.24,47.68,88,0
Vessel_7,2025-04-01 03:40:00,27.387600882740383,-89.3215017440843,21.73,147.1,Passenger,0.21,0.1,0.84,28.5,107,0
Vessel_7,2025-04-01 03:45:00,27.297909127134783,-89.21384923261417,21.59,139.7,Passenger,0.62,-0.7,2.26,1.74,218,1
Vessel_7,2025-04-01 03:50:00,27.41145822544942,-89.30259851200455,22.69,144.8,Passenger,-0.21,-1.4,4.98,27.41,90,0
Vessel_7,2025-04-01 03:55:00,27.393518888186716,-89.30502253379261,21.8,139.6,Passenger,-0.19,-2.7,0.34,38.96,260,0
Vessel_7,2025-04-01 04:00:00,27.41395392054544,-89.32407423336734,21.26,139.5,Passenger,-1.09,0.4,1.17,39.98,293,0
Vessel_7,2025-04-01 04:05:00,27.393342656310224,-89.30787053832614,22.0,138.5,Passenger,-0.42,1.9,1.71,27.77,191,0
Vessel_7,2025-04-01 04:10:00,27.400135229343,-89.30695892050718,23.4,140.5,Passenger,-0.11,3.0,2.81,21.18,115,0
Vessel_7,2025-04-01 04:15:00,27.411853755841985,-89.30880022738125,22.02,144.9,Passenger,-0.21,1.3,4.09,23.49,193,0
Vessel_7,2025-04-01 04:20:00,27.381192979815708,-89.3226983807449,21.48,136.6,Passenger,-0.89,0.9,4.89,42.31,31,0
Vessel_7,2025-04-01 04:25:00,27.409871860740246,-89.30505302648666,23.48,141.0,Passenger,0.63,-2.0,3.59,21.34,287,0
Vessel_7,2025-04-01 04:30:00,27.38423368085106,-89.3108764087909,23.97,139.5,Passenger,-0.09,-2.2,4.18,30.1,74,0
Vessel_7,2025-04-01 04:35:00,27.32386704608971,-89.39793747564744,22.09,141.4,Passenger,-0.61,0.3,1.42,21.56,3600,1
Vessel_7,2025-04-01 04:40:00,27.409089126030906,-89.29535666408346,21.74,135.9,Passenger,0.72,0.0,2.74,13.5,248,0
Vessel_7,2025-04-01 04:45:00,27.406590155499526,-89.31145181990918,21.75,139.9,Passenger,-0.07,0.8,3.82,14.35,139,0
Vessel_7,2025-04-01 04:50:00,27.395824162364462,-89.31376191171366,23.57,137.5,Passenger,0.6,-3.0,2.66,39.83,178,0
Vessel_7,2025-04-01 04:55:00,27.40660267236001,-89.3073630688637,22.73,141.5,Passenger,0.12,2.6,0.74,33.86,19,0
Vessel_8,2025-04-01 00:00:00,27.12998759734214,-85.16128587583142,26.24,87.6,Passenger,0.38,5.0,4.0,17.21,196,0
Vessel_8,2025-04-01 00:05:00,27.130016159220627,-85.16140142593305,25.19,91.1,Passenger,-0.55,2.3,1.93,13.22,126,0
Vessel_8,2025-04-01 00:10:00,27.13017676417595,-85.16137126468583,24.98,85.7,Passenger,-0.53,-0.1,2.85,33.26,126,0
Vessel_8,2025-04-01 00:15:00,27.13020901674101,-85.16092152192563,25.18,79.3,Passenger,-0.21,-0.4,4.58,23.11,221,0
Vessel_8,2025-04-01 00:20:00,27.128761436894226,-85.16144290035254,24.78,93.0,Passenger,0.48,0.5,0.44,29.5,28,0
Vessel_8,2025-04-01 00:25:00,27.130093459740188,-85.16046120849701,26.25,80.1,Passenger,-0.22,0.9,4.06,23.67,85,0
Vessel_8,2025-04-01 00:30:00,27.130502806329503,-85.16083030825337,25.13,92.1,Passenger,0.7,1.4,0.26,26.08,138,0
Vessel_8,2025-04-01 00:35:00,27.13080786322377,-85.16231735402175,27.13,85.5,Passenger,0.66,-2.8,1.02,21.68,163,0
Vessel_8,2025-04-01 00:40:00,27.131506948656323,-85.16138094012146,24.02,86.6,Passenger,-0.04,1.1,2.68,34.73,53,0
Vessel_8,2025-04-01 00:45:00,27.129932804745437,-85.16147023501026,25.66,97.5,Passenger,-0.31,-0.2,3.32,43.56,214,0
Vessel_8,2025-04-01 00:50:00,27.126266701342292,-85.15955738860195,25.99,83.5,Passenger,0.76,1.3,0.34,45.9,247,0
Vessel_8,2025-04-01 00:55:00,27.132549680978784,-85.16147783906042,26.53,84.3,Passenger,-0.82,3.0,1.03,44.06,271,0
Vessel_8,2025-04-01 01:00:00,27.12594482148659,-85.15821820812982,24.36,91.7,Passenger,-0.22,-1.5,4.14,39.59,3600,1
Vessel_8,2025-04-01 01:05:00,27.127702751432476,-85.15847017262678,26.2,89.6,Passenger,0.21,0.4,3.48,17.71,23,0
Vessel_8,2025-04-01 01:10:00,27.12012008694817,-85.14682282604704,25.15,225.0,Passenger,0.51,0.4,0.29,16.98,277,1
Vessel_8,2025-04-01 01:15:00,27.126962337549347,-85.1626328727388,26.41,88.9,Passenger,-0.31,-1.1,2.45,31.15,149,0
Vessel_8,2025-04-01 01:20:00,27.13160960520259,-85.16169189411656,25.51,80.0,Passenger,0.05,-1.0,4.28,40.0,23,0
Vessel_8,2025-04-01 01:25:00,27.126749317557454,-85.16076381046113,24.69,85.8,Passenger,0.43,2.0,1.68,46.82,95,0
Vessel_8,2025-04-01 01:30:00,27.17302138830796,-85.15449821814406,50.0,87.8,Passenger,-0.05,-3.2,0.43,48.9,60,1
Vessel_8,2025-04-01 01:35:00,27.126244623464036,-85.16053089179515,25.03,90.2,Passenger,0.01,-2.8,2.01,27.0,235,0
Vessel_8,2025-04-01 01:40:00,27.133990248162775,-85.15999108206337,25.9,95.8,Passenger,-0.11,-1.7,3.27,24.01,255,0
Vessel_8,2025-04-01 01:45:00,27.1223156252707,-85.16069364441668,25.23,89.1,Passenger,0.09,2.1,1.43,35.23,98,0
Vessel_8,2025-04-01 01:50:00,27.13383156275127,-85.16141964800416,27.14,86.5,Passenger,-0.48,-2.3,0.82,12.56,14,0
Vessel_8,2025-04-01 01:55:00,27.13108924889546,-85.1594474899465,25.6,79.5,Passenger,0.13,-0.8,1.88,34.13,91,0
Vessel_8,2025-04-01 02:00:00,27.117957690024536,-85.12704764430364,26.59,85.5,Passenger,0.16,1.7,0.63,1.16,213,1
Vessel_8,2025-04-01 02:05:00,27.130934238878602,-85.15979965446452,24.57,88.7,Passenger,-0.5,-1.3,3.13,16.19,264,0
Vessel_8,2025-04-01 02:10:00,27.13606844652536,-85.1622869601954,26.18,82.1,Passenger,-0.81,-0.7,4.76,23.67,160,0
Vessel_8,2025-04-01 02:15:00,27.130022503953008,-85.16429559274316,25.92,89.2,Passenger,-0.76,-1.8,1.94,43.18,253,0
Vessel_8,2025-04-01 02:20:00,27.124884119644825,-85.168110681672,25.69,89.1,Passenger,0.28,-0.3,3.14,46.95,65,0
Vessel_8,2025-04-01 02:25:00,27.12921871641354,-85.16344677511721,24.66,78.9,Passenger,-0.37,-1.3,1.89,42.07,224,0
Vessel_8,2025-04-01 02:30:00,27.139340332449123,-85.17046864428988,25.32,88.2,Passenger,0.57,-1.6,1.46,46.97,216,0
Vessel_8,2025-04-01 02:35:00,27.141124805686346,-85.1563445862986,24.64,79.9,Passenger,-0.4,0.7,2.99,36.59,99,0
Vessel_8,2025-04-01 02:40:00,27.136837934367612,-85.15314576433101,24.78,95.3,Passenger,-0.12,0.0,1.84,49.16,248,0
Vessel_8,2025-04-01 02:45:00,27.13250424078309,-85.1592289669818,26.41,87.1,Passenger,0.31,3.3,3.49,13.33,204,0
Vessel_8,2025-04-01 02:50:00,27.128288890024287,-85.15911805833154,24.75,86.9,Passenger,-1.1,2.6,2.79,12.18,255,0
Vessel_8,2025-04-01 02:55:00,27.123328711590172,-85.16551310664101,23.66,87.6,Passenger,0.57,-0.2,2.57,38.62,71,0
Vessel_8,2025-04-01 03:00:00,27.129472529415274,-85.16591781148092,25.32,83.7,Passenger,-0.99,-1.0,3.55,49.35,19,0
Vessel_8,2025-04-01 03:05:00,27.108346014165683,-85.13629573843097,50.0,82.8,Passenger,-0.07,-3.6,0.4,11.88,222,1
Vessel_8,2025-04-01 03:10:00,27.132467247692396,-85.15447411773444,25.15,88.3,Passenger,-0.45,2.8,1.68,34.6,80,0
Vessel_8,2025-04-01 03:15:00,27.127091654583747,-85.1741314139261,25.54,87.1,Passenger,0.28,-3.5,4.12,38.36,102,0
Vessel_8,2025-04-01 03:20:00,27.126904538133637,-85.16575154409408,26.12,85.1,Passenger,0.59,3.4,0.43,22.13,181,0
Vessel_8,2025-04-01 03:25:00,27.13118897279,-85.16391366873945,25.34,86.3,Passenger,0.22,1.7,2.25,37.72,267,0
Vessel_8,2025-04-01 03:30:00,27.127170238010958,-85.14018894321771,25.54,97.0,Passenger,1.14,-2.4,2.72,37.8,205,0
Vessel_8,2025-04-01 03:35:00,27.12026185482669,-85.16860587883757,25.48,93.5,Passenger,-0.3,-0.8,0.16,23.43,280,0
Vessel_8,2025-04-01 03:40:00,27.13519809459932,-85.16847797283171,23.61,84.1,Passenger,0.55,-1.8,3.24,30.44,105,0
Vessel_8,2025-04-01 03:45:00,27.13177674863719,-85.14660173019253,26.3,87.4,Passenger,0.24,2.1,1.31,33.25,47,0
Vessel_8,2025-04-01 03:50:00,27.15663556851292,-85.15318520532374,26.14,88.3,Passenger,-0.49,1.6,0.8,16.92,213,0
Vessel_8,2025-04-01 03:55:00,27.124325022094077,-85.16048572849283,26.02,85.5,Passenger,-0.22,0.8,2.61,35.64,83,0
Vessel_8,2025-04-01 04:00:00,27.129968304653882,-85.15811596855943,27.11,85.3,Passenger,0.52,-0.5,1.05,43.66,188,0
Vessel_8,2025-04-01 04:05:00,27.18911139693047,-85.23611710080432,25.51,214.6,Passenger,-0.53,0.3,0.67,48.13,12,1
Vessel_8,2025-04-01 04:10:00,27.124134929333245,-85.17368941835294,24.77,83.7,Passenger,0.82,-1.4,4.33,44.86,33,0
Vessel_8,2025-04-01 04:15:00,27.125117530602978,-85.1779729619529,23.7,84.5,Passenger,-0.44,2.7,1.8,37.49,150,0
Vessel_8,2025-04-01 04:20:00,27.142678539464885,-85.17248333875712,25.67,85.4,Passenger,-0.01,-0.2,1.52,42.47,31,0
Vessel_8,2025-04-01 04:25:00,27.13798777030166,-85.15917198157996,27.22,85.1,Passenger,0.34,-2.3,3.76,32.73,66,0
Vessel_8,2025-04-01 04:30:00,27.15102969790587,-85.15021469698354,23.46,85.5,Passenger,0.47,0.4,2.22,11.08,171,0
Vessel_8,2025-04-01 04:35:00,27.129138918207452,-85.16833771475127,25.93,86.1,Passenger,0.17,-1.7,1.49,28.2,208,0
Vessel_8,2025-04-01 04:40:00,27.119162535251757,-85.1386291349959,26.45,79.6,Passenger,0.3,-0.6,2.89,35.86,81,0
Vessel_8,2025-04-01 04:45:00,27.1101262700461,-85.16751075233793,24.99,87.2,Passenger,-0.34,0.4,1.33,27.28,147,0
Vessel_8,2025-04-01 04:50:00,27.153921262592622,-85.1578168369635,25.24,86.1,Passenger,-0.18,5.3,4.34,43.13,101,0
Vessel_8,2025-04-01 04:55:00,27.14322959944097,-85.15692254927346,25.11,84.0,Passenger,0.29,-0.3,2.53,32.89,163,0
Vessel_9,2025-04-01 00:00:00,27.183789089235376,-87.67999785901787,25.24,66.9,Container,-0.23,-2.8,3.24,15.13,132,0
Vessel_9,2025-04-01 00:05:00,27.183714501131288,-87.67962818889202,23.04,61.1,Container,0.54,-0.9,4.29,28.54,78,0
Vessel_9,2025-04-01 00:10:00,27.184018478430154,-87.67970656468624,24.26,60.6,Container,0.32,-0.5,1.53,12.28,239,0
Vessel_9,2025-04-01 00:15:00,27.184023221705967,-87.67963270823067,22.87,62.9,Container,-0.0,0.7,1.22,26.85,99,0
Vessel_9,2025-04-01 00:20:00,27.18423059801283,-87.67945367485115,23.24,63.9,Container,-0.68,0.4,2.57,34.23,285,0
Vessel_9,2025-04-01 00:25:00,27.18442999454917,-87.67960346249369,26.1,65.5,Container,0.55,1.6,0.29,33.51,46,0
Vessel_9,2025-04-01 00:30:00,27.181927274536505,-87.67920339681616,24.85,62.9,Container,-0.58,-2.7,2.2,20.42,99,0
Vessel_9,2025-04-01 00:35:00,27.185167013254823,-87.68153456152729,24.56,67.1,Container,0.16,1.3,3.8,34.79,34,0
Vessel_9,2025-04-01 00:40:00,27.194059624114203,-87.67541451114484,23.91,207.1,Container,0.51,1.3,0.35,36.42,75,1
Vessel_9,2025-04-01 00:45:00,27.182648795194808,-87.6812588991056,23.58,61.2,Container,-0.17,1.3,0.72,40.36,33,0
Vessel_9,2025-04-01 00:50:00,27.182023158438483,-87.67706411243756,24.26,55.2,Container,0.34,0.9,4.56,47.12,124,0
Vessel_9,2025-04-01 00:55:00,27.183013755874235,-87.67892251372372,24.12,60.6,Container,0.63,1.1,2.73,37.36,141,0
Vessel_9,2025-04-01 01:00:00,27.1793766097414,-87.6742414623618,22.32,48.1,Container,0.9,1.7,2.12,28.09,137,0
Vessel_9,2025-04-01 01:05:00,27.183162348184553,-87.6833060859586,26.26,62.2,Container,0.61,-0.3,3.41,35.15,109,0
Vessel_9,2025-04-01 01:10:00,27.186435681532288,-87.67859553056306,22.95,61.2,Container,-0.28,0.3,2.34,37.43,247,0
Vessel_9,2025-04-01 01:15:00,27.184750194928252,-87.68183295800127,22.7,56.9,Container,-0.37,0.6,2.19,22.41,279,0
Vessel_9,2025-04-01 01:20:00,27.186513816395554,-87.68040574051616,20.65,62.1,Container,-0.06,-1.8,0.02,16.5,194,0
Vessel_9,2025-04-01 01:25:00,27.187364064520004,-87.68307249878376,23.34,66.6,Container,-0.33,-2.3,1.18,36.09,240,0
Vessel_9,2025-04-01 01:30:00,27.181734783686654,-87.67692897190152,23.49,56.9,Container,0.11,1.6,1.18,13.36,101,0
Vessel_9,2025-04-01 01:35:00,27.19035807922347,-87.67751061898853,22.35,58.9,Container,-0.09,0.3,1.3,13.7,194,0
Vessel_9,2025-04-01 01:40:00,27.1848905991866,-87.67494688908528,22.92,63.8,Container,-1.32,1.1,4.64,29.87,56,0
Vessel_9,2025-04-01 01:45:00,27.186087760469437,-87.67426871488053,24.46,70.3,Container,-0.23,-1.5,0.64,33.29,80,0
Vessel_9,2025-04-01 01:50:00,27.187793070676708,-87.67613400810238,22.2,61.9,Container,-0.17,-0.8,2.05,34.17,213,0
Vessel_9,2025-04-01 01:55:00,27.186039660096725,-87.6768406326648,23.34,56.0,Container,-0.13,-0.7,2.53,16.5,39,0
Vessel_9,2025-04-01 02:00:00,27.18230277060823,-87.67449692665781,22.74,68.6,Container,-0.26,0.1,3.75,39.86,179,0
Vessel_9,2025-04-01 02:05:00,27.184630134308797,-87.68244896697794,20.74,59.6,Container,0.3,-0.1,3.14,43.2,115,0
Vessel_9,2025-04-01 02:10:00,27.193919959726077,-87.68752190578086,22.52,64.4,Container,-0.2,-1.2,4.56,38.08,295,0
Vessel_9,2025-04-01 02:15:00,27.181628328689733,-87.67146293307859,23.52,56.1,Container,-0.08,1.4,2.32,19.83,282,0
Vessel_9,2025-04-01 02:20:00,27.186906809932857,-87.68601766093313,24.26,63.3,Container,-0.07,4.4,0.5,34.92,113,0
Vessel_9,2025-04-01 02:25:00,27.177070292834454,-87.67885149306106,23.71,58.0,Container,0.34,-0.6,0.63,25.28,43,0
Vessel_9,2025-04-01 02:30:00,27.212515730806032,-87.71773859987474,23.98,55.2,Container,0.37,1.9,2.93,14.38,3600,1
Vessel_9,2025-04-01 02:35:00,27.1802152878621,-87.67087744393481,24.31,65.7,Container,0.13,-0.5,4.23,35.41,183,0
Vessel_9,2025-04-01 02:40:00,27.143103931405804,-87.71991122365884,22.88,234.7,Container,-0.15,0.5,4.4,48.62,217,1
Vessel_9,2025-04-01 02:45:00,27.17723617362821,-87.68953621376299,24.09,67.8,Container,0.06,-0.9,0.67,14.63,96,0
Vessel_9,2025-04-01 02:50:00,27.176008875053338,-87.68433486437267,23.65,55.7,Container,0.6,2.2,3.96,18.04,240,0
Vessel_9,2025-04-01 02:55:00,27.19690082020775,-87.6731513559468,23.12,65.3,Container,0.06,-2.4,4.91,31.46,174,0
Vessel_9,2025-04-01 03:00:00,27.189952979385833,-87.67585742149151,24.45,56.2,Container,-0.84,2.1,3.42,30.13,157,0
Vessel_9,2025-04-01 03:05:00,27.185942099731488,-87.67290984574767,22.39,61.2,Container,-0.52,0.9,0.36,35.07,103,0
Vessel_9,2025-04-01 03:10:00,27.19598206645852,-87.68216457537139,24.1,63.9,Container,0.0,0.8,2.6,36.77,209,0
Vessel_9,2025-04-01 03:15:00,27.183006189411614,-87.6862751818478,22.7,56.2,Container,0.06,0.4,3.12,24.24,187,0
Vessel_9,2025-04-01 03:20:00,27.18587850369117,-87.67181225123109,24.24,55.1,Container,0.39,-1.9,1.45,28.05,69,0
Vessel_9,2025-04-01 03:25:00,27.18285415709033,-87.69132211893898,24.74,60.7,Container,-0.38,0.3,2.68,25.77,195,0
Vessel_9,2025-04-01 03:30:00,27.18094039495958,-87.67019686507497,20.31,57.3,Container,0.6,-0.1,3.63,46.71,198,0
Vessel_9,2025-04-01 03:35:00,27.180877143024485,-87.6779775878892,24.22,73.4,Container,0.19,0.1,0.85,27.89,227,0
Vessel_9,2025-04-01 03:40:00,27.192900034478267,-87.69064939394288,24.32,63.3,Container,-0.23,-0.5,1.39,17.38,237,0
Vessel_9,2025-04-01 03:45:00,27.183199615507817,-87.6944279722048,24.54,56.8,Container,0.11,-1.2,1.69,32.55,112,0
Vessel_9,2025-04-01 03:50:00,27.175143825331457,-87.66934836965446,23.23,63.5,Container,-0.17,1.7,0.63,17.14,294,0
Vessel_9,2025-04-01 03:55:00,27.193251088958984,-87.66794578305849,24.26,60.4,Container,-0.85,0.7,3.36,12.08,191,0
Vessel_9,2025-04-01 04:00:00,27.179291526547118,-87.68728200549405,24.17,64.5,Container,-0.96,0.2,1.0,45.21,110,0
Vessel_9,2025-04-01 04:05:00,27.163655575059895,-87.65693755301855,24.56,53.9,Container,0.7,1.9,0.54,45.04,203,0
Vessel_9,2025-04-01 04:10:00,27.184891764421224,-87.67383024808615,23.63,55.0,Container,1.17,-0.5,3.62,30.21,190,0
Vessel_9,2025-04-01 04:15:00,27.16938820181049,-87.68243323876074,24.23,57.5,Container,0.41,-0.0,3.25,22.1,110,0
Vessel_9,2025-04-01 04:20:00,27.18443791815773,-87.6613287311551,22.75,54.4,Container,-0.92,1.6,0.55,25.58,144,0
Vessel_9,2025-04-01 04:25:00,27.192973115641195,-87.68815280560923,23.36,59.5,Container,0.03,1.9,1.29,23.49,51,0
Vessel_9,2025-04-01 04:30:00,27.19684555634416,-87.6871419806523,23.58,58.1,Container,-0.13,-1.9,2.6,32.63,295,0
Vessel_9,2025-04-01 04:35:00,27.186469742706958,-87.80231894924775,24.23,66.1,Container,-0.09,-0.0,4.05,0.76,101,1
Vessel_9,2025-04-01 04:40:00,27.163196626138625,-87.69516690303337,23.91,61.0,Container,-0.22,-2.0,1.08,18.84,198,0
Vessel_9,2025-04-01 04:45:00,27.19468677645909,-87.67841721908748,20.92,61.5,Container,-0.21,-0.9,0.09,26.01,36,0
Vessel_9,2025-04-01 04:50:00,27.18382560286749,-87.66572997074398,25.12,67.0,Container,-0.23,1.1,0.49,22.12,271,0
Vessel_9,2025-04-01 04:55:00,27.204417106651,-87.66772512954303,24.17,60.4,Container,0.04,-1.5,1.82,43.75,255,0
Vessel_10,2025-04-01 00:00:00,27.544426275871228,-89.68777862513038,24.29,288.5,Passenger,0.04,-1.9,1.95,48.07,96,0
Vessel_10,2025-04-01 00:05:00,27.54436738471971,-89.68748807402135,24.76,288.2,Passenger,-0.47,2.2,3.16,16.54,244,0
Vessel_10,2025-04-01 00:10:00,27.54513147199738,-89.6878284842257,25.08,289.4,Passenger,0.62,-3.3,1.39,47.34,230,0
Vessel_10,2025-04-01 00:15:00,27.54623510289681,-89.68740266825039,27.27,294.2,Passenger,0.04,-0.7,0.41,17.73,248,0
Vessel_10,2025-04-01 00:20:00,27.54312183010943,-89.68773441505367,24.53,277.4,Passenger,0.16,3.6,3.81,46.01,65,0
Vessel_10,2025-04-01 00:25:00,27.544625049521574,-89.68760304032679,25.72,285.8,Passenger,0.58,1.0,1.34,49.97,234,0
Vessel_10,2025-04-01 00:30:00,27.544142490692543,-89.68714788970505,25.12,296.8,Passenger,0.29,-0.1,4.53,31.66,161,0
Vessel_10,2025-04-01 00:35:00,27.54272609112794,-89.68713989081407,26.2,286.2,Passenger,0.03,4.6,4.56,18.37,233,0
Vessel_10,2025-04-01 00:40:00,27.542368731514376,-89.7006859519516,26.02,289.9,Passenger,0.46,4.1,2.65,0.06,150,1
Vessel_10,2025-04-01 00:45:00,27.545916781738036,-89.68585068022965,25.91,280.9,Passenger,-0.09,-1.6,1.39,29.93,213,0
Vessel_10,2025-04-01 00:50:00,27.545109596335134,-89.68832125508652,26.53,288.5,Passenger,0.36,0.7,3.3,30.91,154,0
Vessel_10,2025-04-01 00:55:00,27.55260644540217,-89.69003226843289,26.45,285.2,Passenger,0.02,3.2,1.0,0.85,88,1
Vessel_10,2025-04-01 01:00:00,27.5425724798928,-89.68564372617557,24.72,289.1,Passenger,-0.22,-3.3,3.61,47.65,253,0
Vessel_10,2025-04-01 01:05:00,27.539919255176333,-89.68720274253184,26.96,289.8,Passenger,0.87,4.1,1.26,36.27,201,0
Vessel_10,2025-04-01 01:10:00,27.544423681317785,-89.68923860685382,24.31,299.2,Passenger,0.38,-3.1,0.31,38.85,144,0
Vessel_10,2025-04-01 01:15:00,27.54680043238946,-89.68641387192015,26.12,291.1,Passenger,-0.01,1.3,0.35,47.36,228,0
Vessel_10,2025-04-01 01:20:00,27.545707030608913,-89.68713333583396,26.44,291.9,Passenger,0.12,0.2,0.59,31.13,154,0
Vessel_10,2025-04-01 01:25:00,27.543970063154926,-89.68601280539521,24.93,302.1,Passenger,-0.02,-2.8,1.38,12.63,186,0
Vessel_10,2025-04-01 01:30:00,27.54051941670594,-89.68875507523917,24.82,282.5,Passenger,0.48,-0.3,3.9,18.05,243,0
Vessel_10,2025-04-01 01:35:00,27.562447938193234,-89.680318576933,24.14,69.8,Passenger,0.23,-3.2,4.27,37.33,150,1
Vessel_10,2025-04-01 01:40:00,27.54193528563122,-89.68947822148719,25.46,287.2,Passenger,-0.28,1.3,4.29,19.3,86,0
Vessel_10,2025-04-01 01:45:00,27.54442408127182,-89.68426681337641,26.47,283.9,Passenger,-0.34,-1.4,2.79,23.46,122,0
Vessel_10,2025-04-01 01:50:00,27.548102951181754,-89.68856099786201,26.87,283.7,Passenger,0.38,1.7,1.29,11.04,61,0
Vessel_10,2025-04-01 01:55:00,27.55117741222539,-89.68007961227777,23.42,292.5,Passenger,-0.18,3.4,1.78,37.88,269,0
Vessel_10,2025-04-01 02:00:00,27.544501625291826,-89.68672906045795,24.5,282.9,Passenger,-0.93,-0.2,0.3,25.05,281,0
Vessel_10,2025-04-01 02:05:00,27.544847280912926,-89.68147130520605,24.97,300.0,Passenger,0.02,-5.8,1.25,24.25,227,0
Vessel_10,2025-04-01 02:10:00,27.542458311672625,-89.68620459555962,24.49,293.9,Passenger,0.76,-4.8,2.75,47.78,186,0
Vessel_10,2025-04-01 02:15:00,27.54134086930168,-89.68685199175582,25.61,276.4,Passenger,1.03,1.5,0.43,34.22,32,0
Vessel_10,2025-04-01 02:20:00,27.506806274328387,-89.69750014839968,50.0,290.6,Passenger,0.12,-3.8,3.31,33.61,31,1
Vessel_10,2025-04-01 02:25:00,27.54205258263259,-89.67844720071076,26.11,293.1,Passenger,-0.1,-1.1,2.75,47.19,61,0
Vessel_10,2025-04-01 02:30:00,27.554590864341698,-89.69309446317986,25.34,285.6,Passenger,-0.72,1.3,3.97,29.78,280,0
Vessel_10,2025-04-01 02:35:00,27.538438423547472,-89.69111778190482,24.81,281.6,Passenger,0.41,0.8,2.09,20.05,93,0
Vessel_10,2025-04-01 02:40:00,27.552442536549815,-89.6927643494281,25.0,285.7,Passenger,-0.81,4.0,3.78,23.28,158,0
Vessel_10,2025-04-01 02:45:00,27.552945281470436,-89.67069842590507,26.5,286.7,Passenger,-0.67,1.4,4.38,40.09,247,0
Vessel_10,2025-04-01 02:50:00,27.579340692891996,-89.66739298872804,23.94,283.1,Passenger,0.81,0.8,3.95,0.44,147,1
Vessel_10,2025-04-01 02:55:00,27.539617720945618,-89.67803004091239,26.53,286.8,Passenger,0.3,-3.4,2.3,42.72,31,0
Vessel_10,2025-04-01 03:00:00,27.546471483179044,-89.68592408533998,27.43,292.2,Passenger,0.38,-2.0,0.77,38.21,210,0
Vessel_10,2025-04-01 03:05:00,27.54468838307042,-89.69032513338094,27.84,285.2,Passenger,0.7,0.7,4.04,28.39,75,0
Vessel_10,2025-04-01 03:10:00,27.552666182525957,-89.6861803220247,25.22,292.1,Passenger,0.11,-2.4,3.69,45.29,134,0
Vessel_10,2025-04-01 03:15:00,27.54114472827261,-89.69108030461557,24.83,291.1,Passenger,1.28,1.1,5.0,21.47,171,0
Vessel_10,2025-04-01 03:20:00,27.547906902576713,-89.69022238536436,25.11,287.9,Passenger,0.46,-1.3,1.44,30.45,163,0
Vessel_10,2025-04-01 03:25:00,27.53577344325221,-89.68567008971075,25.54,286.6,Passenger,-0.21,0.8,2.41,30.13,266,0
Vessel_10,2025-04-01 03:30:00,27.539893709617036,-89.68026137645975,26.03,291.3,Passenger,0.08,2.3,0.53,37.53,74,0
Vessel_10,2025-04-01 03:35:00,27.53201056993537,-89.67599933273408,25.04,287.7,Passenger,0.09,-1.8,3.94,42.72,132,0
Vessel_10,2025-04-01 03:40:00,27.54477246018687,-89.6755187411233,25.66,295.7,Passenger,0.08,-0.8,2.68,47.43,141,0
Vessel_10,2025-04-01 03:45:00,27.544682469324137,-89.6941847456376,25.95,292.2,Passenger,-0.41,1.5,4.81,21.6,213,0
